"obs_index","predicted_cluster","dataset","representation","method"
1000,1,"banknote_authentication","sparsified","kmeans"
1001,2,"banknote_authentication","sparsified","kmeans"
1002,2,"banknote_authentication","sparsified","kmeans"
1003,1,"banknote_authentication","sparsified","kmeans"
1004,1,"banknote_authentication","sparsified","kmeans"
1005,1,"banknote_authentication","sparsified","kmeans"
1006,1,"banknote_authentication","sparsified","kmeans"
1007,2,"banknote_authentication","sparsified","kmeans"
1008,1,"banknote_authentication","sparsified","kmeans"
1009,1,"banknote_authentication","sparsified","kmeans"
1010,1,"banknote_authentication","sparsified","kmeans"
1011,1,"banknote_authentication","sparsified","kmeans"
1012,1,"banknote_authentication","sparsified","kmeans"
1013,2,"banknote_authentication","sparsified","kmeans"
1014,2,"banknote_authentication","sparsified","kmeans"
1015,1,"banknote_authentication","sparsified","kmeans"
1016,1,"banknote_authentication","sparsified","kmeans"
1017,1,"banknote_authentication","sparsified","kmeans"
1018,1,"banknote_authentication","sparsified","kmeans"
1019,1,"banknote_authentication","sparsified","kmeans"
1020,2,"banknote_authentication","sparsified","kmeans"
1021,2,"banknote_authentication","sparsified","kmeans"
1022,2,"banknote_authentication","sparsified","kmeans"
1023,1,"banknote_authentication","sparsified","kmeans"
1024,1,"banknote_authentication","sparsified","kmeans"
1025,1,"banknote_authentication","sparsified","kmeans"
1026,1,"banknote_authentication","sparsified","kmeans"
1027,1,"banknote_authentication","sparsified","kmeans"
1028,2,"banknote_authentication","sparsified","kmeans"
1029,2,"banknote_authentication","sparsified","kmeans"
1030,1,"banknote_authentication","sparsified","kmeans"
1031,1,"banknote_authentication","sparsified","kmeans"
1032,1,"banknote_authentication","sparsified","kmeans"
1033,1,"banknote_authentication","sparsified","kmeans"
1034,2,"banknote_authentication","sparsified","kmeans"
1035,2,"banknote_authentication","sparsified","kmeans"
1036,2,"banknote_authentication","sparsified","kmeans"
1037,1,"banknote_authentication","sparsified","kmeans"
1038,1,"banknote_authentication","sparsified","kmeans"
1039,1,"banknote_authentication","sparsified","kmeans"
1040,1,"banknote_authentication","sparsified","kmeans"
1041,2,"banknote_authentication","sparsified","kmeans"
1042,2,"banknote_authentication","sparsified","kmeans"
1043,2,"banknote_authentication","sparsified","kmeans"
1044,1,"banknote_authentication","sparsified","kmeans"
1045,1,"banknote_authentication","sparsified","kmeans"
1046,1,"banknote_authentication","sparsified","kmeans"
1047,2,"banknote_authentication","sparsified","kmeans"
1048,2,"banknote_authentication","sparsified","kmeans"
1049,2,"banknote_authentication","sparsified","kmeans"
1050,2,"banknote_authentication","sparsified","kmeans"
1051,2,"banknote_authentication","sparsified","kmeans"
1052,1,"banknote_authentication","sparsified","kmeans"
1053,1,"banknote_authentication","sparsified","kmeans"
1054,1,"banknote_authentication","sparsified","kmeans"
1055,2,"banknote_authentication","sparsified","kmeans"
1056,2,"banknote_authentication","sparsified","kmeans"
1057,1,"banknote_authentication","sparsified","kmeans"
1058,1,"banknote_authentication","sparsified","kmeans"
1059,1,"banknote_authentication","sparsified","kmeans"
1060,1,"banknote_authentication","sparsified","kmeans"
1061,1,"banknote_authentication","sparsified","kmeans"
1062,2,"banknote_authentication","sparsified","kmeans"
1063,1,"banknote_authentication","sparsified","kmeans"
1064,1,"banknote_authentication","sparsified","kmeans"
1065,1,"banknote_authentication","sparsified","kmeans"
1066,1,"banknote_authentication","sparsified","kmeans"
1067,1,"banknote_authentication","sparsified","kmeans"
1068,2,"banknote_authentication","sparsified","kmeans"
1069,1,"banknote_authentication","sparsified","kmeans"
1070,1,"banknote_authentication","sparsified","kmeans"
1071,1,"banknote_authentication","sparsified","kmeans"
1072,1,"banknote_authentication","sparsified","kmeans"
1073,1,"banknote_authentication","sparsified","kmeans"
1074,2,"banknote_authentication","sparsified","kmeans"
1075,2,"banknote_authentication","sparsified","kmeans"
1076,1,"banknote_authentication","sparsified","kmeans"
1077,1,"banknote_authentication","sparsified","kmeans"
1078,1,"banknote_authentication","sparsified","kmeans"
1079,1,"banknote_authentication","sparsified","kmeans"
1080,1,"banknote_authentication","sparsified","kmeans"
1081,2,"banknote_authentication","sparsified","kmeans"
1082,2,"banknote_authentication","sparsified","kmeans"
1083,2,"banknote_authentication","sparsified","kmeans"
1084,1,"banknote_authentication","sparsified","kmeans"
1085,1,"banknote_authentication","sparsified","kmeans"
1086,1,"banknote_authentication","sparsified","kmeans"
1087,1,"banknote_authentication","sparsified","kmeans"
1088,1,"banknote_authentication","sparsified","kmeans"
1089,2,"banknote_authentication","sparsified","kmeans"
1090,2,"banknote_authentication","sparsified","kmeans"
1091,1,"banknote_authentication","sparsified","kmeans"
1092,1,"banknote_authentication","sparsified","kmeans"
1093,1,"banknote_authentication","sparsified","kmeans"
1094,1,"banknote_authentication","sparsified","kmeans"
1095,2,"banknote_authentication","sparsified","kmeans"
1096,2,"banknote_authentication","sparsified","kmeans"
1097,2,"banknote_authentication","sparsified","kmeans"
1098,1,"banknote_authentication","sparsified","kmeans"
1099,1,"banknote_authentication","sparsified","kmeans"
1100,1,"banknote_authentication","sparsified","kmeans"
1101,1,"banknote_authentication","sparsified","kmeans"
1102,2,"banknote_authentication","sparsified","kmeans"
1103,2,"banknote_authentication","sparsified","kmeans"
1104,2,"banknote_authentication","sparsified","kmeans"
1105,1,"banknote_authentication","sparsified","kmeans"
1106,1,"banknote_authentication","sparsified","kmeans"
1107,1,"banknote_authentication","sparsified","kmeans"
1108,2,"banknote_authentication","sparsified","kmeans"
1109,2,"banknote_authentication","sparsified","kmeans"
1110,2,"banknote_authentication","sparsified","kmeans"
1111,2,"banknote_authentication","sparsified","kmeans"
1112,2,"banknote_authentication","sparsified","kmeans"
1113,2,"banknote_authentication","sparsified","kmeans"
1114,1,"banknote_authentication","sparsified","kmeans"
1115,1,"banknote_authentication","sparsified","kmeans"
1116,2,"banknote_authentication","sparsified","kmeans"
1117,2,"banknote_authentication","sparsified","kmeans"
1118,1,"banknote_authentication","sparsified","kmeans"
1119,2,"banknote_authentication","sparsified","kmeans"
1120,1,"banknote_authentication","sparsified","kmeans"
1121,1,"banknote_authentication","sparsified","kmeans"
1122,1,"banknote_authentication","sparsified","kmeans"
1123,2,"banknote_authentication","sparsified","kmeans"
1124,1,"banknote_authentication","sparsified","kmeans"
1125,1,"banknote_authentication","sparsified","kmeans"
1126,1,"banknote_authentication","sparsified","kmeans"
1127,1,"banknote_authentication","sparsified","kmeans"
1128,1,"banknote_authentication","sparsified","kmeans"
1129,2,"banknote_authentication","sparsified","kmeans"
1130,1,"banknote_authentication","sparsified","kmeans"
1131,1,"banknote_authentication","sparsified","kmeans"
1132,1,"banknote_authentication","sparsified","kmeans"
1133,1,"banknote_authentication","sparsified","kmeans"
1134,1,"banknote_authentication","sparsified","kmeans"
1135,2,"banknote_authentication","sparsified","kmeans"
1136,2,"banknote_authentication","sparsified","kmeans"
1137,1,"banknote_authentication","sparsified","kmeans"
1138,1,"banknote_authentication","sparsified","kmeans"
1139,1,"banknote_authentication","sparsified","kmeans"
1140,1,"banknote_authentication","sparsified","kmeans"
1141,1,"banknote_authentication","sparsified","kmeans"
1142,2,"banknote_authentication","sparsified","kmeans"
1143,2,"banknote_authentication","sparsified","kmeans"
1144,2,"banknote_authentication","sparsified","kmeans"
1145,1,"banknote_authentication","sparsified","kmeans"
1146,1,"banknote_authentication","sparsified","kmeans"
1147,1,"banknote_authentication","sparsified","kmeans"
1148,1,"banknote_authentication","sparsified","kmeans"
1149,1,"banknote_authentication","sparsified","kmeans"
1150,2,"banknote_authentication","sparsified","kmeans"
1151,2,"banknote_authentication","sparsified","kmeans"
1152,1,"banknote_authentication","sparsified","kmeans"
1153,1,"banknote_authentication","sparsified","kmeans"
1154,1,"banknote_authentication","sparsified","kmeans"
1155,1,"banknote_authentication","sparsified","kmeans"
1156,1,"banknote_authentication","sparsified","kmeans"
1157,2,"banknote_authentication","sparsified","kmeans"
1158,2,"banknote_authentication","sparsified","kmeans"
1159,1,"banknote_authentication","sparsified","kmeans"
1160,1,"banknote_authentication","sparsified","kmeans"
1161,1,"banknote_authentication","sparsified","kmeans"
1162,1,"banknote_authentication","sparsified","kmeans"
1163,2,"banknote_authentication","sparsified","kmeans"
1164,2,"banknote_authentication","sparsified","kmeans"
1165,2,"banknote_authentication","sparsified","kmeans"
1166,2,"banknote_authentication","sparsified","kmeans"
1167,1,"banknote_authentication","sparsified","kmeans"
1168,1,"banknote_authentication","sparsified","kmeans"
1169,2,"banknote_authentication","sparsified","kmeans"
1170,2,"banknote_authentication","sparsified","kmeans"
1171,2,"banknote_authentication","sparsified","kmeans"
1172,2,"banknote_authentication","sparsified","kmeans"
1173,2,"banknote_authentication","sparsified","kmeans"
1174,2,"banknote_authentication","sparsified","kmeans"
1175,1,"banknote_authentication","sparsified","kmeans"
1176,1,"banknote_authentication","sparsified","kmeans"
1177,2,"banknote_authentication","sparsified","kmeans"
1178,2,"banknote_authentication","sparsified","kmeans"
1179,2,"banknote_authentication","sparsified","kmeans"
1180,2,"banknote_authentication","sparsified","kmeans"
1181,1,"banknote_authentication","sparsified","kmeans"
1182,1,"banknote_authentication","sparsified","kmeans"
1183,1,"banknote_authentication","sparsified","kmeans"
1184,2,"banknote_authentication","sparsified","kmeans"
1185,2,"banknote_authentication","sparsified","kmeans"
1186,1,"banknote_authentication","sparsified","kmeans"
1187,1,"banknote_authentication","sparsified","kmeans"
1188,1,"banknote_authentication","sparsified","kmeans"
1189,1,"banknote_authentication","sparsified","kmeans"
1190,2,"banknote_authentication","sparsified","kmeans"
1191,1,"banknote_authentication","sparsified","kmeans"
1192,1,"banknote_authentication","sparsified","kmeans"
1193,1,"banknote_authentication","sparsified","kmeans"
1194,1,"banknote_authentication","sparsified","kmeans"
1195,1,"banknote_authentication","sparsified","kmeans"
1196,2,"banknote_authentication","sparsified","kmeans"
1197,2,"banknote_authentication","sparsified","kmeans"
1198,1,"banknote_authentication","sparsified","kmeans"
1199,1,"banknote_authentication","sparsified","kmeans"
1200,1,"banknote_authentication","sparsified","kmeans"
1201,1,"banknote_authentication","sparsified","kmeans"
1202,1,"banknote_authentication","sparsified","kmeans"
1203,2,"banknote_authentication","sparsified","kmeans"
1204,2,"banknote_authentication","sparsified","kmeans"
1205,2,"banknote_authentication","sparsified","kmeans"
1206,1,"banknote_authentication","sparsified","kmeans"
1207,1,"banknote_authentication","sparsified","kmeans"
1208,1,"banknote_authentication","sparsified","kmeans"
1209,1,"banknote_authentication","sparsified","kmeans"
1210,1,"banknote_authentication","sparsified","kmeans"
1211,2,"banknote_authentication","sparsified","kmeans"
1212,2,"banknote_authentication","sparsified","kmeans"
1213,1,"banknote_authentication","sparsified","kmeans"
1214,1,"banknote_authentication","sparsified","kmeans"
1215,1,"banknote_authentication","sparsified","kmeans"
1216,1,"banknote_authentication","sparsified","kmeans"
1217,1,"banknote_authentication","sparsified","kmeans"
1218,2,"banknote_authentication","sparsified","kmeans"
1219,2,"banknote_authentication","sparsified","kmeans"
1220,1,"banknote_authentication","sparsified","kmeans"
1221,1,"banknote_authentication","sparsified","kmeans"
1222,1,"banknote_authentication","sparsified","kmeans"
1223,1,"banknote_authentication","sparsified","kmeans"
1224,2,"banknote_authentication","sparsified","kmeans"
1225,2,"banknote_authentication","sparsified","kmeans"
1226,2,"banknote_authentication","sparsified","kmeans"
1227,2,"banknote_authentication","sparsified","kmeans"
1228,1,"banknote_authentication","sparsified","kmeans"
1229,1,"banknote_authentication","sparsified","kmeans"
1230,2,"banknote_authentication","sparsified","kmeans"
1231,2,"banknote_authentication","sparsified","kmeans"
1232,2,"banknote_authentication","sparsified","kmeans"
1233,2,"banknote_authentication","sparsified","kmeans"
1234,2,"banknote_authentication","sparsified","kmeans"
1235,2,"banknote_authentication","sparsified","kmeans"
1236,1,"banknote_authentication","sparsified","kmeans"
1237,1,"banknote_authentication","sparsified","kmeans"
1238,2,"banknote_authentication","sparsified","kmeans"
1239,2,"banknote_authentication","sparsified","kmeans"
1240,2,"banknote_authentication","sparsified","kmeans"
1241,2,"banknote_authentication","sparsified","kmeans"
1242,1,"banknote_authentication","sparsified","kmeans"
1243,1,"banknote_authentication","sparsified","kmeans"
1244,1,"banknote_authentication","sparsified","kmeans"
1245,2,"banknote_authentication","sparsified","kmeans"
1246,2,"banknote_authentication","sparsified","kmeans"
